datetime,voltage,current,soc,power,charged_energy,datetime,timestamp,derivative,mean_derivative
2023-05-16 07:14:25.600000+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:25.600000+00:00,1684221265.6,0.42857033865793426,0.23076864389272836
2023-05-16 07:14:25.700000+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:25.700000+00:00,1684221265.7,0.0,0.186812851455187
2023-05-16 07:14:25.800000+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:25.800000+00:00,1684221265.8,0.0,0.14285705901764018
2023-05-16 07:14:25.900000+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:25.900000+00:00,1684221265.9,0.0,0.0989012665800988
2023-05-16 07:14:26+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:26+00:00,1684221266.0,0.0,0.054945474142557446
2023-05-16 07:14:26.100000+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:26.100000+00:00,1684221266.1,0.0,0.010989681705016078
2023-05-16 07:14:26.200000+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3298.718505859375,2023-05-16 07:14:26.200000+00:00,1684221266.2,0.0,-0.03296611073253075
2023-05-16 07:14:26.300000+00:00,332.11429268973217,50.08571297781808,35.0,1182921820.5714285,3299.295196533203,2023-05-16 07:14:26.300000+00:00,1684221266.3,-0.14285496303010348,-0.07692190317007211
2023-05-16 07:14:26.400000+00:00,332.12857927594865,50.071427481515066,35.0,1182919757.142857,3299.8718872070312,2023-05-16 07:14:26.400000+00:00,1684221266.4,-0.14285496303017453,-0.06593305986006416
2023-05-16 07:14:26.500000+00:00,332.1428658621652,50.057141985212056,35.0,1182917693.7142856,3300.4485778808594,2023-05-16 07:14:26.500000+00:00,1684221266.5,-0.14285496303010348,-0.05494421655005073
2023-05-16 07:14:26.600000+00:00,332.1571524483817,50.04285648890904,35.0,1182915630.2857144,3301.0252685546875,2023-05-16 07:14:26.600000+00:00,1684221266.6,-0.14285496303017453,-0.04395537324004277
2023-05-16 07:14:26.700000+00:00,332.1714390345982,50.02857099260603,35.0,1182913566.857143,3301.6019592285156,2023-05-16 07:14:26.700000+00:00,1684221266.7,-0.14285496303010348,-0.03296652993002935
2023-05-16 07:14:26.800000+00:00,332.1857256208147,50.01428549630301,35.0,1182911503.4285715,3302.1786499023438,2023-05-16 07:14:26.800000+00:00,1684221266.8,-0.14285496303017453,-0.021977686620021385
2023-05-16 07:14:26.900000+00:00,332.20001220703125,50.0,35.0,1182909440.0,3302.755340576172,2023-05-16 07:14:26.900000+00:00,1684221266.9,-0.14285496303010348,-0.01098884331000796
2023-05-16 07:14:27+00:00,332.21429443359375,50.01428549630301,35.0,1182912236.2857144,3303.33203125,2023-05-16 07:14:27+00:00,1684221267.0,0.14285496303010348,0.01098884331000796
2023-05-16 07:14:27.100000+00:00,332.22857666015625,50.02857099260603,35.0,1182915032.5714285,3304.1019287109375,2023-05-16 07:14:27.100000+00:00,1684221267.1,0.14285496303017453,0.021977686620021385
2023-05-16 07:14:27.200000+00:00,332.24285888671875,50.04285648890904,35.0,1182917828.857143,3304.871826171875,2023-05-16 07:14:27.200000+00:00,1684221267.2,0.14285496303010348,0.03296652993002935
2023-05-16 07:14:27.300000+00:00,332.25714111328125,50.057141985212056,35.0,1182920625.142857,3305.6417236328125,2023-05-16 07:14:27.300000+00:00,1684221267.3,0.14285496303017453,0.04395537324004277
2023-05-16 07:14:27.400000+00:00,332.27142333984375,50.071427481515066,35.0,1182923421.4285715,3306.41162109375,2023-05-16 07:14:27.400000+00:00,1684221267.4,0.14285496303010348,0.05494421655005073
2023-05-16 07:14:27.500000+00:00,332.28570556640625,50.08571297781808,35.0,1182926217.7142856,3307.1815185546875,2023-05-16 07:14:27.500000+00:00,1684221267.5,0.14285496303017453,0.06593305986006416
2023-05-16 07:14:27.600000+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:27.600000+00:00,1684221267.6,0.14285496303010348,0.07692190317007211
2023-05-16 07:14:27.700000+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:27.700000+00:00,1684221267.7,0.0,0.06593305986006416
2023-05-16 07:14:27.800000+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:27.800000+00:00,1684221267.8,0.0,0.05494421655005073
2023-05-16 07:14:27.900000+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:27.900000+00:00,1684221267.9,0.0,0.04395537324004277
2023-05-16 07:14:28+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:28+00:00,1684221268.0,0.0,0.03296652993002935
2023-05-16 07:14:28.100000+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:28.100000+00:00,1684221268.1,0.0,0.021977686620021385
2023-05-16 07:14:28.200000+00:00,332.29998779296875,50.099998474121094,35.0,1182929014.0,3307.951416015625,2023-05-16 07:14:28.200000+00:00,1684221268.2,0.0,0.01098884331000796
