datetime,datetime,timestamp,current,voltage,soc,temperature
2023-05-16 07:09:44.105,2023-05-16 07:09:44.105,1684213784105,48.52,331.18,41.89,19.66
2023-05-16 07:09:44.261,2023-05-16 07:09:44.261,1684213784261,48.52,331.18,41.89,19.66
2023-05-16 07:09:44.354,2023-05-16 07:09:44.354,1684213784354,48.52,331.18,41.89,19.66
2023-05-16 07:09:44.446,2023-05-16 07:09:44.446,1684213784446,48.52,331.18,41.89,19.66
2023-05-16 07:09:44.580,2023-05-16 07:09:44.580,1684213784.58,48.78,331.18,41.89,19.66
2023-05-16 07:09:44.680,2023-05-16 07:09:44.680,1684213784.68,48.78,331.3,41.89,19.66
2023-05-16 07:09:44.809,2023-05-16 07:09:44.809,1684213784809,48.78,331.3,41.89,19.66
2023-05-16 07:09:44.937,2023-05-16 07:09:44.937,1684213784937,48.78,331.3,41.89,19.66
2023-05-16 07:09:45.034,2023-05-16 07:09:45.034,1684213785034,48.78,331.3,41.89,19.66
2023-05-16 07:09:45.129,2023-05-16 07:09:45.129,1684213785129,48.78,331.3,41.9,19.66
2023-05-16 07:09:45.236,2023-05-16 07:09:45.236,1684213785236,48.78,331.3,41.9,19.66
2023-05-16 07:09:45.369,2023-05-16 07:09:45.369,1684213785369,48.4,331.18,41.9,19.66
2023-05-16 07:09:45.488,2023-05-16 07:09:45.488,1684213785488,48.4,331.18,41.9,19.66
2023-05-16 07:09:45.590,2023-05-16 07:09:45.590,1684213785.59,48.4,331.18,41.9,19.66
2023-05-16 07:09:45.722,2023-05-16 07:09:45.722,1684213785722,48.4,331.18,41.9,19.66
2023-05-16 07:09:45.820,2023-05-16 07:09:45.820,1684213785.82,48.4,331.18,41.9,19.66
2023-05-16 07:09:45.914,2023-05-16 07:09:45.914,1684213785914,48.4,331.18,41.9,19.66
2023-05-16 07:09:46.082,2023-05-16 07:09:46.082,1684213786082,48.69,331.18,41.9,19.66
2023-05-16 07:09:46.174,2023-05-16 07:09:46.174,1684213786174,48.69,331.26,41.9,19.66
2023-05-16 07:09:46.269,2023-05-16 07:09:46.269,1684213786269,48.69,331.26,41.9,19.66
2023-05-16 07:09:46.419,2023-05-16 07:09:46.419,1684213786419,48.69,331.26,41.9,19.66
2023-05-16 07:09:46.537,2023-05-16 07:09:46.537,1684213786537,48.69,331.26,41.9,19.66
2023-05-16 07:09:46.627,2023-05-16 07:09:46.627,1684213786627,48.69,331.26,41.91,19.66
2023-05-16 07:09:46.781,2023-05-16 07:09:46.781,1684213786781,48.69,331.26,41.91,19.66
2023-05-16 07:09:46.875,2023-05-16 07:09:46.875,1684213786875,48.56,331.22,41.91,19.66
2023-05-16 07:09:46.969,2023-05-16 07:09:46.969,1684213786969,48.56,331.22,41.91,19.66
2023-05-16 07:09:47.064,2023-05-16 07:09:47.064,1684213787064,48.56,331.22,41.91,19.66
2023-05-16 07:09:47.214,2023-05-16 07:09:47.214,1684213787214,48.56,331.22,41.91,19.66
2023-05-16 07:09:47.310,2023-05-16 07:09:47.310,1684213787.31,48.56,331.22,41.91,19.66
